internalID,Program,ProgramUUID,Parent,level
20353,"{'EN': 'Leukocytosis', 'DE': 'Leukozytose'}",9b261556-89ab-5620-97f4-741334994244,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20354,"{'EN': 'Leukocytes 1', 'DE': 'Leukozyten 1'}",37a202b7-3020-5600-9969-ef904127992a,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20355,"{'EN': 'Lymphogranulomatosis', 'DE': 'Lymphogranulomatose'}",7320a2bc-b48f-5b08-a36c-0c2bd5bc1d7e,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20356,"{'EN': 'Lymphosarcoma', 'DE': 'Lymphosarkom'}",b4154d68-0e0a-5353-abaa-8974b722ca74,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20357,"{'EN': 'Body Weakening', 'DE': 'Schwächung des Organismus'}",5a913eef-9b72-5d32-a11a-0e8cfe5ec470,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20358,"{'EN': 'Male Body Weakening', 'DE': 'Schwächung des männlichen Organismus'}",af448e90-25c7-552d-a9b3-4dcfb27b9773,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20359,"{'EN': 'Plasmacytoma', 'DE': 'Plasmozytom'}",4ddb6de7-2f9a-5806-a1f2-84a91fc1e53e,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20360,"{'EN': 'Recovery Process 2', 'DE': 'Heilungsprozess 2'}",aebedff6-5092-5ed6-af2a-3ee192321f69,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20361,"{'EN': 'Oxygen Consumption 2', 'DE': 'Sauerstoffaufnahme 2'}",7bee23f2-0bad-5b26-89a1-baf5a7285f74,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20362,"{'EN': 'Oxygen Consumption 1', 'DE': 'Sauerstoffaufnahme 1'}",e91e8d54-2089-568c-b2e3-fbe55883b01a,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20363,"{'EN': 'Hypoglycemia', 'DE': 'Zuckerreduktion'}",1272c126-11ac-5916-bc62-460f5f6680bf,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20364,"{'EN': 'Blood Coagulation System', 'DE': 'Blutgerinnungssystem'}",f4c8315b-4d84-5074-9287-01d6711f6e41,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20365,"{'EN': 'Spleen 1', 'DE': 'Milz 1'}",457ac3b9-a82d-5372-b770-68047f09ecf9,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20366,"{'EN': 'Thymus 2', 'DE': 'Thymus 2'}",45d74224-a01c-52d9-b888-0cde3dd3b722,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20367,"{'EN': 'Thymus-cf 1', 'DE': 'Thymus-Frequenzsteuerung 1'}",f79d4518-85cc-555f-9360-133e64a7c6e7,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20368,"{'EN': 'Thymus-cf 2', 'DE': 'Thymus-Frequenzsteuerung 2'}",0d5fc9de-43bd-56ec-95d8-6cb26aae171a,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20369,"{'EN': 'Thymic Hypofunction', 'DE': 'Thymus-Unterfunktion'}",ff59ad4b-9b8d-5e1f-9184-538f6b128fcf,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20370,"{'EN': 'Defensive Functions', 'DE': 'Schutzfunktionen'}",4de1d715-41dc-5874-b94b-1c994ae6799f,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20371,"{'EN': 'Cholesterol 5', 'DE': 'Cholesterin 5'}",c0d1b6e8-bcd6-5c3c-a92a-5d53169340c5,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20372,"{'EN': 'Defense Centre 2', 'DE': 'Zentrum-Abwehrsystem 2'}",0db16a74-bdcf-5a1b-9c3f-ae2edbbc939c,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20373,"{'EN': 'Erythropenia', 'DE': 'Erythropenia'}",c4426a86-dadb-5899-8106-2e7ae524c503,58bee3ed-6157-5118-b9f5-44e61f73cb15,1
20374,"{'EN': 'Activation of Liver', 'DE': 'Aktivierung der Leber'}",8affffa3-766e-5ad9-8854-2d1fbb9beaa3,343b583c-0178-5322-b321-f8d8e26a35fa,1
20375,"{'EN': ""Gilbert's Disease"", 'DE': 'Gilbert-Krankheit'}",99440d82-927e-5629-a684-872c2a34761a,343b583c-0178-5322-b321-f8d8e26a35fa,1
20376,"{'EN': 'Hepatitis', 'DE': 'Hepatitis'}",3ae6efb5-b826-55f0-989b-5d7db6a80d11,343b583c-0178-5322-b321-f8d8e26a35fa,1
20377,"{'EN': 'Hepatitis-Cholangitis', 'DE': 'Hepatitis-Cholangitis'}",e057475c-54ae-5da6-a124-d0f84a7611df,343b583c-0178-5322-b321-f8d8e26a35fa,1
20378,"{'EN': 'Hepatitis A', 'DE': 'Hepatitis A'}",05425676-eed0-50e5-9621-3f6e0094b028,343b583c-0178-5322-b321-f8d8e26a35fa,1
20379,"{'EN': 'Hepatitis B', 'DE': 'Hepatitis B'}",1b3b6707-ba1c-5fbf-9822-9e3c86a3f031,343b583c-0178-5322-b321-f8d8e26a35fa,1
20380,"{'EN': 'Hepatitis-Cirrhosis', 'DE': 'Hepatitis-Zirrhose'}",4fd81d99-f938-5dae-a062-cd7d7c0aac8a,343b583c-0178-5322-b321-f8d8e26a35fa,1
20381,"{'EN': 'Hepatotoxic Syndrome', 'DE': 'Lebertoxisches Syndrom'}",42cac322-89f9-53af-b003-25ec687ab0e5,343b583c-0178-5322-b321-f8d8e26a35fa,1
20385,"{'EN': 'Cholelithiasis 1', 'DE': 'Gallensteine\u200b\u200b 1'}",b54f6406-e8ac-5bb4-8fc9-f9251fe66ad5,343b583c-0178-5322-b321-f8d8e26a35fa,1
20386,"{'EN': 'Bile Regulation 1', 'DE': 'Galle Regulierung 1'}",bba54471-d3dd-5731-af58-cf202c0ab3f7,343b583c-0178-5322-b321-f8d8e26a35fa,1
20387,"{'EN': 'Bile Production', 'DE': 'Galleproduktion'}",c8b3366b-b4a7-5949-a14d-2e1a6be9fa0c,343b583c-0178-5322-b321-f8d8e26a35fa,1
20388,"{'EN': 'Gallstones', 'DE': 'Gallensteine'}",34354d0f-ab99-5548-b94a-3c7a4896b477,343b583c-0178-5322-b321-f8d8e26a35fa,1
20389,"{'EN': 'Resolution of GallStones', 'DE': 'Auflösung Gallensteine \u200b\u200b'}",a67a1593-3d59-5f00-aeb9-b19f5106db13,343b583c-0178-5322-b321-f8d8e26a35fa,1
20390,"{'EN': 'Gall Bladder 1', 'DE': 'Gallenblase 1'}",8c1cfaf8-4627-5a6f-84ff-82dafaf7e224,343b583c-0178-5322-b321-f8d8e26a35fa,1
20391,"{'EN': 'Bile 1', 'DE': 'Galle 1'}",bc68b7fc-c33f-5bcc-b018-bfcecef87ee5,343b583c-0178-5322-b321-f8d8e26a35fa,1
20392,"{'EN': 'Bile Regulation 1', 'DE': 'Galle Regulierung 2'}",c5c9c933-9a27-50d7-8ff4-3e9687d9091d,343b583c-0178-5322-b321-f8d8e26a35fa,1
20393,"{'EN': 'Infectiuos Liver Lesion', 'DE': 'Infektion der Leber'}",c0fe1bec-d09e-59eb-b5c8-ebe741e3f95d,343b583c-0178-5322-b321-f8d8e26a35fa,1
20394,"{'EN': 'Liver-Sugar', 'DE': 'Leber-Zucker'}",ac964409-9303-55c1-98b9-399a9322fb72,343b583c-0178-5322-b321-f8d8e26a35fa,1
20395,"{'EN': 'Liver 1', 'DE': 'Leber 1'}",aa3b97ff-c954-5946-8aee-c1f0cd49713a,343b583c-0178-5322-b321-f8d8e26a35fa,1
20396,"{'EN': 'Recovery Process', 'DE': 'Wiederherstellungsprozess'}",2de8005f-ad78-540b-83fe-ba57c7aaf13a,343b583c-0178-5322-b321-f8d8e26a35fa,1
20397,"{'EN': 'Spleen 2', 'DE': 'Milz 2'}",0491cff2-ee38-5625-bca4-e85cf63c4db7,343b583c-0178-5322-b321-f8d8e26a35fa,1
20398,"{'EN': 'Thymus 3', 'DE': 'Thymus 3'}",56c35223-0cb5-5c53-b6d8-6b7c75d3f66b,343b583c-0178-5322-b321-f8d8e26a35fa,1
20399,"{'EN': 'Toxic Liver Lesion', 'DE': 'Hepatotoxizität'}",c5756e64-3fdd-5d6e-8f7c-ae843aa9dd14,343b583c-0178-5322-b321-f8d8e26a35fa,1
20400,"{'EN': 'Cholangiolitis', 'DE': 'Cholangioles'}",9ce623ec-6bd2-55a8-a8ba-4f0dbafd8600,343b583c-0178-5322-b321-f8d8e26a35fa,1
20401,"{'EN': 'Cholangitis', 'DE': 'Cholangitis 2'}",0d66ef63-b3f4-5c15-b00a-f25372deefe2,343b583c-0178-5322-b321-f8d8e26a35fa,1
20402,"{'EN': 'Cholecystitis', 'DE': 'Cholecystitis'}",1962dffe-33ee-517f-926e-6860bf6369f6,343b583c-0178-5322-b321-f8d8e26a35fa,1
20403,"{'EN': 'Chronic Aggressive Hepatitis', 'DE': 'Chronische aggressive Hepatitis'}",7fc6d833-df71-5f97-adad-b53b8d741aec,343b583c-0178-5322-b321-f8d8e26a35fa,1
20404,"{'EN': 'Persistent Hepatitis', 'DE': 'Chronische persistierende Hepatitis'}",b0b8c81a-5ebd-551a-85d2-814f84b922f2,343b583c-0178-5322-b321-f8d8e26a35fa,1
20405,"{'EN': 'Cirrhosis 2', 'DE': 'Leber-Zirrhose 2'}",2b361004-eca1-5dab-9c26-c1cd57493c18,343b583c-0178-5322-b321-f8d8e26a35fa,1
20406,"{'EN': 'Adnixitis 1', 'DE': 'Adnexitis 1'}",00757ce6-17ed-500d-b412-a2e3c1e2789e,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20407,"{'EN': 'Infertility 1', 'DE': 'Unfruchtbarkeit 1'}",0aac6563-2bb4-5c53-8155-37cb293ad5ed,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20408,"{'EN': 'Vagina 1', 'DE': 'Vagina 1'}",2a65f97c-6253-5f67-a282-9ad52b455cd6,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20409,"{'EN': 'Prolapse of Uterus', 'DE': 'Gebärmuttervorfall'}",3f8bc89c-b81c-571e-a6f8-f4eed504555f,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20410,"{'EN': 'Hypermenorrhea', 'DE': 'Hypermenorrhoea'}",745b7d36-6b3a-573c-815a-5acba38de06c,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20411,"{'EN': 'Dysmenorrhea and Bleeding', 'DE': 'Dysmenorrhoe und Blutungen'}",7d95fc42-8dc0-585d-824f-d9a97ce616a8,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20412,"{'EN': 'Dysmenorrhea 1', 'DE': 'Dysmenorrhoe 1'}",edb08690-7b1c-50b5-9414-d5fefc56783c,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20413,"{'EN': 'Blastocyst 1', 'DE': 'Blastozysten 1'}",c95f6c32-fea5-5ec1-bc5c-f96208976545,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20414,"{'EN': 'Menopause', 'DE': 'Wechseljahre'}",1ea83c26-ebe1-54ea-b8f2-8752970358f9,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20415,"{'EN': 'Climacteric Dysmenorrhea', 'DE': 'Klimakterium Dysmenorrhoe'}",57792815-2e7d-5177-8dc8-cf03c6bb8854,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20416,"{'EN': 'Climacteric Hypertention', 'DE': 'Klimakterium Bluthochdruck'}",fab0c574-3a8a-5b30-9282-7d5a05c29fb8,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20417,"{'EN': 'Climacteric Sweating', 'DE': 'Klimakterium Schwitzen'}",d9447b37-7d13-5c83-ab64-6ed34a85c4ff,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20418,"{'EN': 'Uterus 1', 'DE': 'Gebärmutter 1'}",5fd64987-9272-5002-b357-e3629760cb3f,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20419,"{'EN': 'Inflammation of the Uterus', 'DE': 'Gebärmutter Entzündung'}",0081dfcf-fec5-53e2-b70a-4e0578a87727,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20420,"{'EN': 'Uterine Cyst', 'DE': 'Gebärmutter-Zyste'}",c5179250-680a-521a-8870-2b6961466e85,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20421,"{'EN': 'Uterine Myome', 'DE': 'Gebärmutter-Myome'}",08d310a4-5110-547c-ac45-6d4db07301a2,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20422,"{'EN': 'Tumor of the Uterus', 'DE': 'Gebärmutter-Tumor'}",01b0ba57-1785-5bcf-a146-ca558c669e10,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20423,"{'EN': 'Tumor of the Fallopian Tubes', 'DE': 'Schwellung der Eileiter'}",68992713-e7da-5f9f-b569-73e0c0aa81f9,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20424,"{'EN': 'Fallopian Tubes 1', 'DE': 'Eileiter 1'}",40fa0ed9-4255-5c57-afab-34e6d2105da0,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20425,"{'EN': 'Tubal Patency', 'DE': 'Durchgängigkeit der Eileiter'}",1ceb9428-5cb2-5273-bccd-d29ad08a1c1d,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20426,"{'EN': 'Salpingitis', 'DE': 'Entzündungen der Eileiter'}",2058cd39-b11d-5e7f-8704-f7dfc979f603,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20427,"{'EN': 'Catarrhal Inflammation of the Fallopian Tubes', 'DE': 'Eileiter-Katarrhalische Entzündung'}",5a3d8133-9fc7-5015-aa87-94d36f879e69,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20428,"{'EN': 'Menstrual Cycle', 'DE': 'Menstruationszyklus'}",1dcdf53c-79dc-5961-8d34-15f9c94adefb,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20429,"{'EN': 'Menstrual Molimina', 'DE': 'Menstruationsbeschwerden'}",63f9e281-06cd-5c02-a9d0-4c514a0fc979,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20430,"{'EN': 'Cystic Breasts', 'DE': 'Zystische Brustdrüsen'}",b4314f66-8c30-58e1-98ce-04d2a573bccf,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20431,"{'EN': 'Mammary Glands 1', 'DE': 'Brustdrüsen 1'}",11245cb1-61ae-5288-8a50-cac07602f9d3,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20432,"{'EN': 'Parametritis', 'DE': 'Parametritis'}",99e1bb02-2339-5293-8654-e21e1cc300a8,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20433,"{'EN': 'Recovery Process 1', 'DE': 'Prozess der Heilung 1'}",81e41c54-3beb-5baf-bb17-f2fd879cfc4a,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20434,"{'EN': 'Hot Flushes', 'DE': 'Hitzewallungen'}",40a9f882-66f2-5d3e-90fe-cb4ec98d48b7,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20435,"{'EN': 'Vaginal Prolapse', 'DE': 'Prolaps-Scheide'}",d35734fb-e905-50f0-8add-78b0ef2c9264,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20436,"{'EN': 'Prolapse of Uterus', 'DE': 'Prolaps-Gebärmutter'}",b9fc9d39-4730-51c2-8f10-c67a69454802,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20437,"{'EN': 'Post Menstrual Syndrome', 'DE': 'Prämenstruelles Syndrom'}",c5027245-55f1-5887-bb9c-d6b3431ab6e9,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20438,"{'EN': 'Endometritis', 'DE': 'Endometritis'}",eb623e3a-cd91-53fb-8c8c-38166cab1a5c,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20439,"{'EN': 'Ovary 2', 'DE': 'Eierstöcke 2'}",c6cf240e-6ac1-5f4a-b8e8-0f8badaf4c85,c5114900-3ee6-586d-9e0d-cad4e3349113,1
20440,"{'EN': 'Gastrogenic Headache', 'DE': 'Gastrogener Kopfschmerzen'}",502c86ee-0455-54ce-9097-b32ef017b263,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20441,"{'EN': 'Hepatobiliary Headache', 'DE': 'Leber-und Gallenkopfschmerz'}",91d59ca5-e549-5cea-9fef-a761401743c7,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20442,"{'EN': 'Spinal Headache', 'DE': 'Rücken-Kopfschmerzen'}",ee118ab0-bcb2-55e0-8e05-1251b003627e,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20443,"{'EN': 'Headache 1', 'DE': 'Kopfschmerz 1'}",49a5c547-4e0a-5a37-919a-79efb4a7901b,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20444,"{'EN': 'Universal Headache', 'DE': 'Universeller Kopfschmerzen'}",bed71c44-c861-586d-9697-8b4035977f2e,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20445,"{'EN': 'Vertebrogenic Headache', 'DE': 'Wirbelsäule-Kopfschmerzen'}",125f96aa-fcc2-58bd-818d-41cd18ff25ac,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20446,"{'EN': 'Headache and Biliary DySkinesia', 'DE': 'Kopfschmerzen und Gallen Dyskinesie'}",9f99f4e4-7ce1-5004-a016-6d1663c80ef3,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20447,"{'EN': 'Enteric Headache', 'DE': 'Darm Kopfschmerzen'}",416f7c8a-59f8-5b00-854d-6439e25a1576,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20448,"{'EN': 'Meningitis Headache', 'DE': 'Meningeale Kopfschmerzen'}",2049f9c3-56b1-5065-9224-98ff412dfd0e,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20449,"{'EN': 'Renal Headache 2', 'DE': 'Nephrogene Kopfschmerzen 2'}",290e33ba-361c-500c-9875-ae29b28128f3,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20450,"{'EN': 'Hormonal Headache', 'DE': 'Hormonelle Kopfschmerzen'}",105caf5f-5374-5aba-9fb8-7658657b8c17,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20451,"{'EN': 'Cerebral Headache', 'DE': 'Cerebral Kopfschmerzen'}",33e28fe4-82f4-5eca-a5f3-d7debf366ac6,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20452,"{'EN': 'Otogenic Headache', 'DE': 'Otogene Kopfschmerzen'}",7e841894-91e9-557c-8713-cafe439281e8,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20453,"{'EN': 'Hepatic Headache', 'DE': 'Leber Kopfschmerzen'}",a7615b94-bd78-5bee-9d61-23b006fa4ceb,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20454,"{'EN': 'Pituitary Headache', 'DE': 'Hypophyse Kopfschmerzen'}",f93379c8-8b2e-5760-abfe-371d47f283cf,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20455,"{'EN': 'Urogenital Headache', 'DE': 'Urogenitalsystem Kopfschmerzen'}",2712ebea-5bc3-5663-87b7-a0981f536bff,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20456,"{'EN': 'Vision Distortion Headache', 'DE': 'Kopfschmerzen-Störungen des Sehvermögen'}",a1cff64f-3446-5c9c-aa1f-618a69808d77,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20457,"{'EN': 'Headache and Intestinal Dysfunction', 'DE': 'Kopfschmerzen mit Darmfunktionsstörung 1'}",ca201b8d-b91b-5276-a4bb-48dde6ffd709,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20458,"{'EN': 'Parathyroid Headache', 'DE': 'Kopfschmerzen Parater Herkunft'}",8f907ba0-926f-54bc-91b7-438827249b48,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20459,"{'EN': 'Cerebral Blood Vessels as a Factor in a Headache', 'DE': 'Kopfschmerzen Hirngefäße'}",bb2200f9-b50f-55cc-86f0-81c2c3d5d427,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20460,"{'EN': 'Headache Associated with Ovarian Functionality', 'DE': 'Kopfschmerz Eierstockfunktion'}",1492f46d-9e33-5ba9-bf2b-cefe646d9a77,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20461,"{'EN': 'Premenstrual Syndrome Headache', 'DE': 'Kopfschmerzen Prämenstruelles Syndrom'}",d39fec39-d827-5814-846d-44fb84a3567c,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20462,"{'EN': 'Headache and Ovarian Hypofunction', 'DE': 'Kopfschmerzen bei Eierstockunterfunktion'}",f8d812dc-ff40-5653-8b94-e4fae27b05ef,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20463,"{'EN': 'Sinus Headache', 'DE': 'Kopfschmerzen Nasennebenhöhlen'}",9b135881-75ae-5809-a364-7f7633a85dab,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20464,"{'EN': 'Headache and Arachnoidite', 'DE': 'Kopfschmerzen bei Arachnoiditis'}",7646997d-310b-5aba-9b78-ea4bde6a7075,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20465,"{'EN': 'Headache after Traumatic Brain Injury', 'DE': 'Kopfschmerzen nach Hirnschädigung'}",4415ad06-ac9c-56cb-9780-7553653bf4f2,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20466,"{'EN': 'Vascular Headache', 'DE': 'Vaskuläre Kopfschmerzen'}",6eea8faa-d6fb-5165-9a06-30dec0d83e1e,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20467,"{'EN': 'Cerebral Headache 2', 'DE': 'Zerebrale Kopfschmerzen 2'}",6492e591-031b-5b97-9019-666ddcb97010,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20468,"{'EN': 'Pituitary Headache 1', 'DE': 'Hypophyse-Kopfschmerzen 1'}",83698299-943f-5362-afee-b6c19afd15ef,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20469,"{'EN': 'Headache and Ovarian Dysfunction', 'DE': 'Kopfschmerzen bei Eierstock-Erkrankung'}",25f85c23-c769-5a54-95db-32d538d27540,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20470,"{'EN': 'Headache Control Frequencies 1', 'DE': 'Kopfschmerzen Frequenzsteuerung 1'}",d7840ac2-c084-50e3-8859-46c14248aa0a,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20471,"{'EN': 'Headache Control Frequencies 2', 'DE': 'Kopfschmerzen Frequenzsteuerung 2'}",c5c1b07a-a2ae-54f3-bba5-dc2897ae8740,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20472,"{'EN': 'Frontal Headache', 'DE': 'Stirnkopfschmerzen'}",b2a02faf-a879-5e79-a408-c0c9b9fd0ad2,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20473,"{'EN': 'Odontogenic Headache', 'DE': 'Odontogene Kopfschmerzen'}",64f74cd4-eff3-5a5b-8898-b15fed61d997,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20474,"{'EN': 'Dizziness', 'DE': 'Schwindel'}",58f66d5f-4a70-5f28-bcce-8bc6dbc4fb0b,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20475,"{'EN': 'Granuloma', 'DE': 'Granulome'}",54ee301d-ec5f-511f-9b48-2d0f550e4a56,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20476,"{'EN': 'Magnesium Deficiency', 'DE': 'Magnesiummangel'}",aa61f2cb-c813-581d-8edc-da05f7bb3b51,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20477,"{'EN': 'Migraine 1', 'DE': 'Migräne 1'}",d6e876ae-a8bc-54b5-b421-f71726f345a6,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20478,"{'EN': 'Neuralgic Pain Headache', 'DE': 'Neuralgischen Kopfschmerzen'}",ca63389c-7cb0-5de9-a90b-bc55ffd32731,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20479,"{'EN': 'Renal Headache 1', 'DE': 'Nephrogene Kopfschmerzen 1'}",27f0e9d6-4461-57c2-8ec1-5654877e7662,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20480,"{'EN': 'Headache and Osteochondrosis', 'DE': 'Kopfschmerzen von degenerativen Bandscheibenerkrankungen'}",e34ed6e3-79a1-54e8-b6e8-93baa3ef2930,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20481,"{'EN': 'Joint Pain and Headache', 'DE': 'Gelenkkopfschmerz'}",efdcb942-e967-5160-a7b3-35db476a7ff7,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20482,"{'EN': 'Sinus Headache', 'DE': 'Sinus Kopfschmerz'}",42cc023f-6829-5b49-b692-c7f15a92e1f1,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20483,"{'EN': 'Colics and Headache', 'DE': 'Schmerzen bei Koliken'}",97a20ed1-5e09-59eb-a79b-c6274a4a37a0,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20484,"{'EN': 'Vascular Headache 2', 'DE': 'Vaskuläre Kopfschmerzen 2'}",6f7aa6e0-1410-53de-b6fe-e9b8a1212b34,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20485,"{'EN': 'Spasms and Headache', 'DE': 'Krämpfe bei Kopfschmerzen'}",d6b5791e-4911-5ed4-af47-2f56a0d688b8,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20486,"{'EN': 'Tonsillogenic Headache', 'DE': 'Tonsillogenic Kopfschmerzen'}",7fcb9ad9-2e02-5ccf-bda4-5a1fad8122ec,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20487,"{'EN': 'Headache and Urogenital Disorder', 'DE': 'Urogenitale Kopfschmerzen'}",4140ff53-74a2-564a-b380-946b633776fa,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20488,"{'EN': 'Headache Centres', 'DE': 'Kopfschmerzzentrum'}",5fb8256a-9b77-5bda-a9b8-0f23c5908de0,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20489,"{'EN': 'Cerebral Headache 3', 'DE': 'Zerebrale Kopfschmerzen 3'}",221b97e3-f681-5480-9999-334613cb66da,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20490,"{'EN': 'Headache and Endocrine Symptoms', 'DE': 'Endokrine Kopfschmerzen'}",dad15adc-4b3e-5e3a-895c-0a68d13b4b2d,f77564f5-7a9e-59d3-abf6-2241033591e6,1
20491,"{'EN': 'Acne', 'DE': 'Akne'}",e11bbd59-a6ad-5fe1-8380-eeda67d9cf32,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20492,"{'EN': 'Allergic Dermatitis', 'DE': 'allergische Dermatitis'}",51ea772b-c30c-5d64-a665-c0b4f9a7b1d1,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20493,"{'EN': 'Dermal Allergy 1', 'DE': 'Allergie-Haut 1'}",bc016864-4184-54da-a334-e7cf651b45e8,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20494,"{'EN': 'Allergosis', 'DE': 'Allergose'}",fac5384f-5d1c-5f77-b979-60b7e1d2755a,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20495,"{'EN': 'Atheroma', 'DE': 'Atherom'}",4936176f-e84f-50dd-860d-2d292375f48c,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20496,"{'EN': 'Autoimmune Disease', 'DE': 'Autoimmunkrankheiten'}",21bde085-73b8-5043-a293-435379ef0adb,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
20497,"{'EN': 'White Spots 1', 'DE': 'Weiße Flecken 1'}",4303300f-d442-51a6-86f8-6636bd29aeb1,adafc7d8-0043-55a3-b11c-cca3cc435f16,1
